id,is_police_officer,is_police_family,is_public,uk_based,us_based,based_elsewhere,risk,predicted_risk,age,time,sex,ethnicity,model,hours_missing
361,1,0,0,0,0,0,involved_in_crime,3.0,10,ten PM,female,mixed race,human,10
362,1,0,0,0,0,0,regular_missing_person,0.6,16,eight PM,male,Black,human,8
363,1,0,0,0,0,0,out_of_character,0.0,25,ten PM,female,mixed race,human,10
365,1,0,0,0,0,0,out_of_character,1.0,20,6 AM,female,Asian,human,18
364,1,0,0,0,0,0,out_of_character,3.0,80,eight PM,female,Black,human,8
367,1,0,0,0,0,0,out_of_character,1.0,20,eight PM,female,White,human,8
368,1,0,0,0,0,0,out_of_character,2.0,16,ten PM,male,Asian,human,10
369,1,0,0,0,0,0,regular_missing_person,1.0,25,two AM,female,Asian,human,14
370,1,0,0,0,0,0,out_of_character,2.0,14,eight PM,male,Asian,human,8
371,1,0,0,0,0,0,involved_in_crime,1.0,25,two AM,female,mixed race,human,14
372,1,0,0,0,0,0,out_of_character,2.0,16,ten PM,female,Black,human,10
373,1,0,0,0,0,0,regular_missing_person,1.0,10,eight PM,female,White,human,8
374,0,0,1,0,0,0,involved_in_crime,1.0,20,eight PM,female,White,human,8
376,1,0,0,0,0,0,regular_missing_person,2.5,80,two AM,female,Black,human,14
377,0,0,1,0,0,0,involved_in_crime,1.1,25,ten PM,male,White,human,10
378,0,0,1,0,0,0,out_of_character,3.0,5,6 AM,female,White,human,18
379,1,0,0,0,0,0,regular_missing_person,2.0,14,two AM,female,mixed race,human,14
380,1,0,0,0,0,0,out_of_character,2.1,14,ten PM,male,mixed race,human,10
381,1,0,0,0,0,0,involved_in_crime,2.0,16,two AM,female,Asian,human,14
382,1,0,0,0,0,0,out_of_character,3.0,5,eight PM,male,mixed race,human,8
383,0,0,1,0,0,0,involved_in_crime,2.0,10,ten PM,male,mixed race,human,10
384,1,0,0,0,0,0,involved_in_crime,2.0,14,two AM,male,mixed race,human,14
385,1,0,0,0,0,0,regular_missing_person,3.0,5,two AM,female,mixed race,human,14
386,0,0,1,0,0,0,out_of_character,0.5,25,two AM,male,Black,human,14
387,0,0,1,0,0,0,regular_missing_person,1.0,14,two AM,female,Black,human,14
388,0,0,1,0,0,0,regular_missing_person,0.7,25,two AM,male,White,human,14
390,0,1,0,0,0,0,regular_missing_person,2.9,5,two AM,female,Asian,human,14
391,0,0,1,0,0,0,regular_missing_person,1.7,16,two AM,female,Asian,human,14
392,0,0,1,0,0,0,involved_in_crime,1.7,20,6 AM,female,Black,human,18
389,1,0,0,0,0,0,out_of_character,2.0,80,eight PM,female,White,human,8
393,1,0,0,0,0,0,regular_missing_person,2.0,14,ten PM,male,Asian,human,10
394,1,0,0,0,0,0,out_of_character,2.0,14,ten PM,male,Black,human,10
395,1,0,0,0,0,0,involved_in_crime,2.0,10,ten PM,female,mixed race,human,10
396,1,0,0,0,0,0,regular_missing_person,0.0,20,eight PM,female,Black,human,8
397,0,0,1,0,0,0,involved_in_crime,2.0,5,two AM,female,mixed race,human,14
398,1,0,0,0,0,0,involved_in_crime,2.0,14,two AM,male,mixed race,human,14
401,0,0,1,0,0,0,involved_in_crime,1.0,16,eight PM,male,Asian,human,8
402,1,0,0,0,0,0,regular_missing_person,2.0,80,two AM,male,Asian,human,14
404,1,0,0,0,0,0,regular_missing_person,0.5,50,ten PM,female,Asian,human,10
405,1,0,0,0,0,0,involved_in_crime,1.5,25,two AM,female,Black,human,14
406,1,0,0,0,0,0,regular_missing_person,1.0,25,ten PM,male,mixed race,human,10
407,1,0,0,0,0,0,regular_missing_person,2.0,80,eight PM,male,White,human,8
408,1,0,0,0,0,0,involved_in_crime,2.0,14,6 AM,male,Asian,human,18
409,1,0,0,0,0,0,out_of_character,2.0,16,eight PM,female,mixed race,human,8
410,1,0,0,0,0,0,involved_in_crime,1.0,50,ten PM,female,Asian,human,10
411,1,0,0,0,0,0,out_of_character,3.0,80,ten PM,female,Black,human,10
412,1,0,0,0,0,0,out_of_character,2.0,25,6 AM,female,mixed race,human,18
413,1,0,0,0,0,0,out_of_character,3.0,10,ten PM,male,White,human,10
414,1,0,0,0,0,0,out_of_character,2.0,16,eight PM,male,Asian,human,8
415,1,0,0,0,0,0,involved_in_crime,1.0,25,eight PM,female,Asian,human,8
416,1,0,0,0,0,0,regular_missing_person,2.0,80,ten PM,male,Black,human,10
417,1,0,0,0,0,0,regular_missing_person,3.0,5,ten PM,female,White,human,10
418,1,0,0,0,0,0,out_of_character,3.0,80,6 AM,female,Black,human,18
419,1,0,0,0,0,0,involved_in_crime,2.0,14,6 AM,female,White,human,18
420,1,0,0,0,0,0,regular_missing_person,0.6,50,eight PM,male,White,human,8
421,0,0,1,0,0,0,regular_missing_person,1.5,5,two AM,male,White,human,14
422,1,0,1,0,0,0,out_of_character,3.0,5,ten PM,female,Asian,human,10
423,0,0,1,0,0,0,out_of_character,0.7,25,6 AM,male,Asian,human,18
425,1,0,0,0,0,0,involved_in_crime,0.5,20,ten PM,male,mixed race,human,10
426,1,0,0,0,0,0,involved_in_crime,0.7,25,6 AM,female,White,human,18
427,1,0,0,0,0,0,involved_in_crime,2.5,14,ten PM,male,White,human,10
428,1,0,0,0,0,0,regular_missing_person,1.1,20,eight PM,female,Asian,human,8
430,1,0,0,0,0,0,regular_missing_person,1.0,25,6 AM,female,mixed race,human,18
429,1,0,0,0,0,0,out_of_character,2.9,5,ten PM,female,mixed race,human,10
431,1,0,0,0,0,0,regular_missing_person,1.2,20,eight PM,female,Black,human,8
432,1,0,0,0,0,0,involved_in_crime,1.8,20,ten PM,female,Black,human,10
433,1,0,0,0,0,0,out_of_character,3.0,5,ten PM,female,Asian,human,10
434,1,0,0,0,0,0,regular_missing_person,0.5,50,two AM,male,Asian,human,14
435,1,0,0,0,0,0,involved_in_crime,1.5,14,eight PM,male,mixed race,human,8
436,1,0,0,0,0,0,regular_missing_person,0.9,80,ten PM,female,Black,human,10
437,1,0,0,0,0,0,involved_in_crime,2.0,16,eight PM,female,Black,human,8
438,0,0,1,0,0,0,involved_in_crime,2.0,25,two AM,male,Asian,human,14
439,0,0,1,0,0,0,involved_in_crime,2.0,50,two AM,female,Black,human,14
440,1,0,0,0,0,0,out_of_character,2.0,14,6 AM,male,Black,human,18
441,1,0,0,0,0,0,regular_missing_person,1.5,20,ten PM,female,Asian,human,10
442,1,0,0,0,0,0,out_of_character,1.5,80,ten PM,male,mixed race,human,10
443,1,0,0,0,0,0,regular_missing_person,1.1,80,ten PM,female,Asian,human,10
444,1,0,0,0,0,0,involved_in_crime,1.8,16,ten PM,male,White,human,10
445,1,0,0,0,0,0,regular_missing_person,2.8,10,6 AM,male,mixed race,human,18
446,1,0,0,0,0,0,out_of_character,2.0,25,6 AM,female,White,human,18
447,0,0,1,0,0,0,out_of_character,2.0,25,6 AM,female,Asian,human,18
448,1,0,0,0,0,0,out_of_character,0.0,25,two AM,male,White,human,14
449,1,0,0,0,0,0,regular_missing_person,1.0,20,ten PM,female,Black,human,10
450,1,0,0,0,0,0,involved_in_crime,2.4,14,eight PM,male,White,human,8
451,1,0,0,0,0,0,out_of_character,1.5,20,6 AM,female,mixed race,human,18
452,1,0,0,0,0,0,regular_missing_person,0.0,20,eight PM,female,White,human,8
453,1,0,0,0,0,0,regular_missing_person,0.5,20,eight PM,female,Asian,human,8
454,1,0,0,0,0,0,out_of_character,3.0,10,eight PM,male,Black,human,8
455,0,1,0,0,0,0,out_of_character,3.0,80,ten PM,female,Black,human,10
456,1,0,0,0,0,0,involved_in_crime,1.0,80,6 AM,male,Black,human,18
457,1,0,0,0,0,0,involved_in_crime,2.0,14,eight PM,male,White,human,8
458,1,0,0,0,0,0,out_of_character,1.5,20,6 AM,female,mixed race,human,18
459,1,0,0,0,0,0,regular_missing_person,0.5,50,eight PM,male,Black,human,8
460,1,0,0,0,0,0,involved_in_crime,1.0,14,6 AM,male,mixed race,human,18
461,1,0,0,0,0,0,regular_missing_person,0.4,16,two AM,female,Black,human,14
462,1,0,0,0,0,0,out_of_character,3.0,5,eight PM,male,Asian,human,8
463,1,0,0,0,0,0,involved_in_crime,2.0,80,two AM,male,Asian,human,14
464,1,0,0,0,0,0,out_of_character,2.0,50,6 AM,female,Black,human,18
466,1,0,0,0,0,0,regular_missing_person,1.2,80,two AM,female,Black,human,14
467,1,0,0,0,0,0,regular_missing_person,2.0,14,6 AM,male,Asian,human,18
468,1,0,0,0,0,0,out_of_character,3.0,5,two AM,female,mixed race,human,14
469,1,0,0,0,0,0,regular_missing_person,2.0,50,ten PM,female,Black,human,10
470,1,0,0,0,0,0,involved_in_crime,1.1,80,two AM,female,mixed race,human,14
471,1,0,0,0,0,0,involved_in_crime,3.0,5,two AM,male,Black,human,14
472,1,0,0,0,0,0,regular_missing_person,1.9,16,ten PM,female,Black,human,10
473,1,0,0,0,0,0,regular_missing_person,3.0,5,ten PM,female,Black,human,10
474,1,0,0,0,0,0,regular_missing_person,2.0,16,eight PM,male,mixed race,human,8
475,1,0,0,0,0,0,involved_in_crime,2.3,10,eight PM,female,Asian,human,8
476,1,0,0,0,0,0,involved_in_crime,3.0,5,eight PM,male,Asian,human,8
477,1,0,0,0,0,0,involved_in_crime,3.0,10,two AM,female,White,human,14
478,1,0,0,0,0,0,involved_in_crime,1.5,16,ten PM,female,Black,human,10
479,0,0,1,0,0,0,involved_in_crime,3.0,5,6 AM,female,Black,human,18
480,0,0,1,0,0,0,out_of_character,2.0,80,ten PM,male,Black,human,10
482,1,0,0,0,0,0,out_of_character,0.9,25,6 AM,male,Black,human,18
483,1,0,0,0,0,0,regular_missing_person,1.0,50,ten PM,female,mixed race,human,10
484,1,0,0,0,0,0,out_of_character,2.0,14,6 AM,male,White,human,18
485,1,0,0,0,0,0,involved_in_crime,1.0,16,two AM,female,White,human,14
486,1,0,0,0,0,0,out_of_character,2.0,20,eight PM,female,Asian,human,8
487,0,1,0,0,0,0,involved_in_crime,1.2,80,eight PM,male,White,human,8
488,1,0,0,0,0,0,involved_in_crime,1.1,50,ten PM,male,mixed race,human,10
489,1,0,0,0,0,0,regular_missing_person,1.0,20,6 AM,male,Asian,human,18
490,1,0,0,0,0,0,involved_in_crime,1.7,16,6 AM,male,Black,human,18
491,1,0,0,0,0,0,out_of_character,2.0,25,two AM,male,Black,human,14
492,1,0,0,0,0,0,regular_missing_person,0.3,20,two AM,male,Asian,human,14
493,1,0,0,0,0,0,regular_missing_person,2.0,10,two AM,male,White,human,14
494,1,0,0,0,0,0,involved_in_crime,2.0,10,eight PM,female,Black,human,8
495,1,0,0,0,0,0,involved_in_crime,3.0,5,6 AM,female,White,human,18
496,1,0,0,0,0,0,out_of_character,2.0,25,eight PM,female,Asian,human,8
497,1,0,0,0,0,0,out_of_character,1.4,16,eight PM,female,Asian,human,8
498,1,0,0,0,0,0,involved_in_crime,2.4,16,eight PM,female,White,human,8
499,1,0,0,0,0,0,out_of_character,3.0,16,6 AM,female,White,human,18
500,0,0,1,0,0,0,regular_missing_person,1.0,14,eight PM,female,White,human,8
501,0,0,1,0,0,0,involved_in_crime,0.9,14,eight PM,male,White,human,8
503,1,0,0,0,0,0,involved_in_crime,2.0,16,ten PM,male,mixed race,human,10
504,1,0,0,0,0,0,regular_missing_person,0.5,50,two AM,male,White,human,14
505,1,0,0,0,0,0,out_of_character,2.5,14,eight PM,male,mixed race,human,8
506,0,1,0,0,0,0,regular_missing_person,2.5,10,eight PM,female,Black,human,8
507,0,0,1,0,0,0,involved_in_crime,1.0,5,two AM,male,White,human,14
508,0,1,0,0,0,0,out_of_character,2.7,16,ten PM,female,mixed race,human,10
509,1,0,0,0,0,0,involved_in_crime,3.0,10,6 AM,male,mixed race,human,18
510,1,0,0,0,0,0,involved_in_crime,0.1,25,eight PM,female,White,human,8
512,0,0,1,0,0,0,out_of_character,0.6,50,6 AM,male,Asian,human,18
513,0,0,1,0,0,0,out_of_character,2.8,10,eight PM,male,Black,human,8
514,1,0,0,0,0,0,involved_in_crime,2.0,5,ten PM,male,mixed race,human,10
515,1,0,0,0,0,0,out_of_character,1.0,20,ten PM,female,White,human,10
516,1,0,0,0,0,0,regular_missing_person,2.0,14,eight PM,female,mixed race,human,8
518,1,0,0,0,0,0,regular_missing_person,1.0,14,eight PM,male,Black,human,8
517,1,0,0,0,0,0,involved_in_crime,2.0,5,two AM,female,mixed race,human,14
519,1,0,0,0,0,0,out_of_character,0.9,25,eight PM,male,White,human,8
521,1,0,0,0,0,0,out_of_character,0.5,20,ten PM,male,White,human,10
522,1,0,0,0,0,0,involved_in_crime,1.0,80,ten PM,female,mixed race,human,10
523,1,0,0,0,0,0,out_of_character,1.0,25,6 AM,female,White,human,18
524,1,0,0,0,0,0,involved_in_crime,1.0,16,ten PM,male,mixed race,human,10
525,1,0,0,0,0,0,involved_in_crime,0.5,25,two AM,male,Black,human,14
526,1,0,0,0,0,0,regular_missing_person,2.3,80,ten PM,male,mixed race,human,10
527,1,0,0,0,0,0,regular_missing_person,1.0,50,eight PM,female,mixed race,human,8
528,1,0,0,0,0,0,out_of_character,1.0,50,6 AM,male,Black,human,18
529,1,0,0,0,0,0,regular_missing_person,0.0,20,two AM,female,White,human,14
530,1,0,0,0,0,0,regular_missing_person,3.0,10,eight PM,male,Asian,human,8
531,1,0,0,0,0,0,involved_in_crime,3.0,5,6 AM,female,White,human,18
532,1,0,0,0,0,0,regular_missing_person,3.0,5,ten PM,female,Black,human,10
533,0,1,0,0,0,0,involved_in_crime,1.0,80,eight PM,male,mixed race,human,8
534,0,1,0,0,0,0,out_of_character,3.0,5,two AM,female,White,human,14
535,0,1,0,0,0,0,involved_in_crime,1.5,25,two AM,female,Asian,human,14
536,0,1,0,0,0,0,involved_in_crime,0.5,16,eight PM,female,Asian,human,8
537,1,0,0,0,0,0,involved_in_crime,1.0,50,ten PM,male,Asian,human,10
540,1,0,0,0,0,0,regular_missing_person,1.0,25,eight PM,female,mixed race,human,8
541,1,0,0,0,0,0,involved_in_crime,1.0,80,ten PM,male,Asian,human,10
542,0,0,1,0,0,0,involved_in_crime,1.1,25,6 AM,male,mixed race,human,18
543,1,0,0,0,0,0,involved_in_crime,1.2,50,6 AM,female,Asian,human,18
544,1,0,0,0,0,0,involved_in_crime,1.7,16,ten PM,female,mixed race,human,10
545,1,0,0,0,0,0,regular_missing_person,1.5,14,ten PM,male,Black,human,10
546,1,0,0,0,0,0,involved_in_crime,1.1,16,ten PM,male,Black,human,10
547,1,0,0,0,0,0,regular_missing_person,3.0,5,two AM,female,Asian,human,14
548,0,1,0,0,0,0,out_of_character,1.5,20,ten PM,male,White,human,10
549,1,0,0,0,0,0,regular_missing_person,2.0,50,ten PM,female,mixed race,human,10
551,1,0,0,0,0,0,involved_in_crime,1.1,50,eight PM,male,Black,human,8
552,1,0,0,0,0,0,involved_in_crime,1.5,14,ten PM,male,Asian,human,10
553,0,0,0,0,0,0,involved_in_crime,2.0,14,ten PM,male,mixed race,human,10
554,1,0,0,0,0,0,involved_in_crime,3.0,10,eight PM,male,mixed race,human,8
555,0,0,1,0,0,0,involved_in_crime,1.3,80,eight PM,male,Asian,human,8
556,0,0,1,0,0,0,regular_missing_person,0.5,25,eight PM,female,Asian,human,8
557,0,0,1,1,0,0,out_of_character,2.5,5,eight PM,male,Asian,human,8
558,1,0,0,1,0,0,out_of_character,2.0,14,two AM,male,mixed race,human,14
559,0,1,0,1,0,0,regular_missing_person,1.4,14,6 AM,male,White,human,18
560,1,0,0,1,0,0,out_of_character,2.2,80,two AM,male,Asian,human,14
561,0,0,1,0,0,1,regular_missing_person,1.8,50,6 AM,male,White,human,18
562,0,1,0,0,1,0,involved_in_crime,1.2,20,eight PM,female,Asian,human,8
563,1,0,0,1,0,0,regular_missing_person,1.3,10,eight PM,male,Asian,human,8
564,1,0,0,1,0,0,out_of_character,2.9,5,two AM,male,mixed race,human,14
565,1,0,0,1,0,0,involved_in_crime,3.0,10,6 AM,male,Black,human,18
566,1,0,0,1,0,0,regular_missing_person,0.0,25,two AM,female,White,human,14
567,1,0,0,1,0,0,out_of_character,2.4,10,ten PM,male,mixed race,human,10
568,1,0,0,1,0,0,out_of_character,3.0,5,eight PM,female,mixed race,human,8
570,1,0,0,1,0,0,regular_missing_person,3.0,5,ten PM,female,White,human,10
571,1,0,0,1,0,0,involved_in_crime,3.0,5,eight PM,male,mixed race,human,8
572,1,0,0,1,0,0,regular_missing_person,1.0,16,6 AM,male,mixed race,human,18
573,1,0,0,1,0,0,out_of_character,2.5,80,eight PM,female,Asian,human,8
574,1,0,0,1,0,0,involved_in_crime,2.8,10,eight PM,male,Black,human,8
575,1,0,0,1,0,0,out_of_character,1.0,20,two AM,female,mixed race,human,14
576,0,0,1,1,0,0,regular_missing_person,1.1,80,ten PM,male,Asian,human,10
577,0,1,0,1,0,0,involved_in_crime,1.6,80,ten PM,female,mixed race,human,10
578,0,1,0,0,0,0,involved_in_crime,0.9,50,two AM,male,Asian,human,14
579,0,1,0,1,0,0,out_of_character,2.5,14,ten PM,female,White,human,10
580,0,1,0,1,0,0,involved_in_crime,2.0,5,eight PM,male,Asian,human,8
581,0,1,0,1,0,0,involved_in_crime,0.3,25,eight PM,female,White,human,8
582,0,1,0,1,0,0,regular_missing_person,0.2,50,6 AM,female,mixed race,human,18
583,0,1,0,1,0,0,regular_missing_person,1.0,10,6 AM,female,mixed race,human,18
584,1,0,0,1,0,0,involved_in_crime,1.0,20,ten PM,male,Asian,human,10
585,0,0,1,1,0,0,involved_in_crime,1.0,25,ten PM,female,Black,human,10
586,0,0,1,1,0,0,involved_in_crime,3.0,5,ten PM,male,Asian,human,10
587,1,0,0,1,0,0,involved_in_crime,1.5,16,ten PM,female,Black,human,10
588,1,0,0,1,0,0,regular_missing_person,1.0,20,6 AM,male,Asian,human,18
589,1,0,0,1,0,0,regular_missing_person,2.5,16,6 AM,female,mixed race,human,18
590,1,0,0,1,0,0,out_of_character,3.0,5,6 AM,female,White,human,18
591,1,0,0,1,0,0,regular_missing_person,1.0,20,ten PM,male,Asian,human,10
592,1,0,0,1,0,0,out_of_character,3.0,10,ten PM,female,mixed race,human,10
593,1,0,0,1,0,0,regular_missing_person,1.0,20,ten PM,female,mixed race,human,10
594,0,0,1,0,0,0,out_of_character,3.0,5,6 AM,female,mixed race,human,18
595,0,0,1,1,0,0,out_of_character,0.5,20,two AM,male,White,human,14
596,1,0,0,1,0,0,regular_missing_person,3.0,5,6 AM,male,Black,human,18
597,1,0,0,1,0,0,regular_missing_person,2.5,10,6 AM,female,Black,human,18
598,1,0,0,1,0,0,out_of_character,2.0,50,6 AM,male,mixed race,human,18
599,1,0,0,1,0,0,regular_missing_person,2.5,80,two AM,female,Asian,human,14
600,1,0,0,0,0,0,involved_in_crime,1.0,50,eight PM,female,White,human,8
601,0,0,1,1,0,0,involved_in_crime,3.0,5,two AM,male,White,human,14
602,1,0,0,1,0,0,involved_in_crime,2.0,16,6 AM,female,Black,human,18
603,1,0,0,1,0,0,out_of_character,3.0,14,6 AM,male,mixed race,human,18
604,0,1,0,1,0,0,regular_missing_person,3.0,5,6 AM,female,Asian,human,18
606,0,0,1,1,0,0,involved_in_crime,1.2,20,6 AM,female,Black,human,18
607,0,0,1,1,0,0,out_of_character,2.0,50,ten PM,female,mixed race,human,10
608,0,0,1,1,0,0,out_of_character,2.0,16,two AM,male,mixed race,human,14
610,0,0,1,1,0,0,involved_in_crime,0.3,25,6 AM,male,Black,human,18
611,0,0,1,1,0,0,regular_missing_person,1.0,16,eight PM,male,Asian,human,8
613,1,0,0,1,0,0,out_of_character,1.8,80,two AM,female,mixed race,human,14
614,1,0,0,1,0,0,regular_missing_person,0.0,50,two AM,male,Black,human,14
616,1,0,0,1,0,0,regular_missing_person,2.1,10,two AM,female,mixed race,human,14
615,1,0,0,1,0,0,regular_missing_person,1.0,14,6 AM,male,Black,human,18
617,0,0,1,1,0,0,out_of_character,1.3,25,two AM,female,White,human,14
618,0,0,1,1,0,0,regular_missing_person,2.2,14,6 AM,female,mixed race,human,18
619,0,0,1,1,0,0,regular_missing_person,0.3,25,two AM,female,White,human,14
620,0,0,1,1,0,0,regular_missing_person,0.9,20,eight PM,male,Black,human,8
621,0,0,1,1,0,0,regular_missing_person,2.0,10,6 AM,male,White,human,18
623,0,1,0,1,0,0,regular_missing_person,1.0,50,ten PM,male,White,human,10
624,0,0,1,0,0,0,out_of_character,1.0,50,eight PM,male,mixed race,human,8
625,0,0,1,1,0,0,regular_missing_person,1.1,25,eight PM,male,White,human,8
626,0,0,1,1,0,0,regular_missing_person,1.0,50,ten PM,female,White,human,10
627,0,0,1,1,0,0,involved_in_crime,0.0,20,two AM,male,mixed race,human,14
628,1,0,0,1,0,0,out_of_character,1.5,50,eight PM,female,White,human,8
629,0,0,1,1,0,0,regular_missing_person,1.0,14,eight PM,male,mixed race,human,8
630,0,0,1,0,0,0,out_of_character,0.0,10,6 AM,male,Black,human,18
632,0,0,1,0,0,1,out_of_character,2.0,80,eight PM,male,mixed race,human,8
631,0,0,1,1,0,0,out_of_character,1.5,50,two AM,female,Black,human,14
633,1,0,0,1,0,0,involved_in_crime,0.7,80,eight PM,female,White,human,8
634,0,0,1,0,0,1,regular_missing_person,2.5,80,ten PM,male,mixed race,human,10
635,0,0,1,1,0,0,out_of_character,0.5,16,ten PM,male,mixed race,human,10
636,1,0,0,1,0,0,regular_missing_person,2.0,80,6 AM,male,mixed race,human,18
638,1,0,0,1,0,0,out_of_character,2.0,16,ten PM,female,Asian,human,10
639,0,1,0,1,0,0,involved_in_crime,1.5,16,6 AM,female,White,human,18
640,0,1,0,1,0,0,involved_in_crime,2.5,14,eight PM,female,Asian,human,8
641,0,1,0,1,0,0,out_of_character,3.0,5,6 AM,male,Asian,human,18
642,0,1,0,1,0,0,regular_missing_person,2.0,16,6 AM,female,White,human,18
643,0,0,1,0,0,1,out_of_character,2.0,16,eight PM,male,mixed race,human,8
644,0,0,1,1,0,0,out_of_character,2.8,5,6 AM,female,Asian,human,18
646,1,0,0,0,0,1,involved_in_crime,2.0,50,6 AM,male,Asian,human,18
648,1,0,0,1,0,0,regular_missing_person,3.0,5,ten PM,female,White,human,10
649,1,0,0,0,0,0,out_of_character,3.0,10,6 AM,male,mixed race,human,18
650,1,0,0,1,0,0,involved_in_crime,2.4,80,eight PM,male,Black,human,8
651,1,0,0,1,0,0,involved_in_crime,1.9,25,two AM,female,Black,human,14
652,1,0,0,1,0,0,involved_in_crime,1.7,16,6 AM,female,Asian,human,18
653,0,0,1,1,0,0,regular_missing_person,2.0,14,ten PM,female,mixed race,human,10
656,0,0,1,0,0,1,out_of_character,2.0,80,ten PM,male,Asian,human,10
657,1,1,0,0,1,0,out_of_character,2.9,20,ten PM,female,mixed race,human,10
659,1,1,0,0,1,0,out_of_character,3.0,80,eight PM,female,mixed race,human,8
660,1,1,1,0,0,1,regular_missing_person,0.0,25,6 AM,male,Black,human,18
661,1,0,0,1,0,0,involved_in_crime,1.8,10,ten PM,male,mixed race,human,10
664,0,0,1,0,1,0,involved_in_crime,1.0,20,eight PM,male,Black,human,8
665,1,0,0,1,0,0,out_of_character,1.5,25,eight PM,male,Black,human,8
666,0,1,0,1,0,0,regular_missing_person,0.3,50,eight PM,male,Asian,human,8
1,1,0,0,0,0,0,regular_missing_person,1.5,5,eight PM,male,mixed race,groq/gemma2-9b-it,8
1,1,0,0,0,0,0,regular_missing_person,1.0,5,eight PM,male,mixed race,groq/gemma2-9b-it,8
1,1,0,0,0,0,0,regular_missing_person,1.2,5,eight PM,male,mixed race,groq/gemma2-9b-it,8
1,1,0,0,0,0,0,regular_missing_person,1.23,5,eight PM,male,mixed race,groq/gemma2-9b-it,8
1,1,0,0,0,0,0,regular_missing_person,1.23,5,eight PM,male,mixed race,groq/gemma2-9b-it,8
1,1,0,0,0,0,0,regular_missing_person,1.25,5,eight PM,male,mixed race,groq/gemma2-9b-it,8
1,1,0,0,0,0,0,regular_missing_person,1.23,5,eight PM,male,mixed race,groq/gemma2-9b-it,8
1,1,0,0,0,0,0,regular_missing_person,1.28,5,eight PM,male,mixed race,groq/gemma2-9b-it,8
1,1,0,0,0,0,0,regular_missing_person,1.23,5,eight PM,male,mixed race,groq/gemma2-9b-it,8
1,1,0,0,0,0,0,regular_missing_person,1.23,5,eight PM,male,mixed race,groq/gemma2-9b-it,8
1,1,0,0,0,0,0,regular_missing_person,1.25,5,eight PM,male,mixed race,groq/gemma2-9b-it,8
1,1,0,0,0,0,0,regular_missing_person,1.2,5,eight PM,male,mixed race,groq/gemma2-9b-it,8
1,1,0,0,0,0,0,regular_missing_person,1.5,5,eight PM,male,mixed race,groq/gemma2-9b-it,8
